0 0 0 -288 0 -64 0 0 -8 -288 0 0 248 -352 160 -128 160 -400 192 -64 0 -128 192 -192 0 -192 0 -320 0 0 0 -192 64 0 128 64 3
0 -400 0 -256 0 -128 0 -64 64 -352 0 0 320 -352 160 0 0 0 0 0 0 0 160 -160 96 0 0 -64 0 -288 0 0 96 0 0 -96 3
64 -400 400 -400 0 -320 0 0 64 -256 0 0 320 -384 0 -256 128 0 0 0 0 0 224 -160 0 -96 0 0 0 0 0 0 128 -96 72 -160 3
160 -64 0 0 0 0 64 -400 0 -128 0 0 128 -128 192 -400 64 -400 0 0 0 -64 0 -8 192 -224 64 -64 0 -320 0 0 128 -96 128 -6 2
0 -256 400 -88 0 -64 400 -400 64 -128 0 0 288 -400 128 0 0 0 96 -128 96 -64 224 -96 64 0 0 0 0 0 0 0 0 -160 -400 -96 3
64 0 0 0 0 0 64 -256 0 -160 -400 -96 0 -64 400 -160 400 -64 0 0 0 0 64 -96 160 -128 -8 -320 96 -384 0 -64 128 -128 0 0 2
-64 -64 0 0 0 0 64 -288 0 0 0 0 0 -96 192 -384 96 -400 0 -56 0 0 64 0 256 -224 64 -96 0 -320 0 0 128 -128 0 -96 2
0 0 0 0 0 0 64 -64 0 -384 0 -288 0 -192 192 -400 0 -224 0 0 64 0 96 -160 224 -224 160 -64 0 -288 0 0 64 -160 0 0 1
64 -400 0 -96 0 0 192 -64 0 -288 0 -64 64 -160 280 -192 64 -192 0 -64 0 0 64 -64 224 -224 160 -64 0 -72 0 0 0 -64 0 0 1
0 0 0 -64 0 0 -64 -64 0 -320 0 -256 64 -192 96 -400 0 -224 0 -192 96 -400 0 -224 0 -192 0 -64 0 -384 0 -352 0 -192 64 -64 1
320 -400 320 0 0 0 8 0 0 0 0 0 0 -160 224 -320 64 -352 0 0 0 0 96 0 256 -224 96 -96 0 -96 0 0 64 -128 0 -96 2
0 0 0 -64 0 0 128 -320 400 -400 0 -56 160 -192 64 -192 0 -352 0 0 0 -96 192 -288 0 -192 0 -224 0 -384 96 0 128 -160 128 -64 4
0 -128 0 -232 0 0 0 -96 64 -352 0 0 152 -224 96 -64 -8 0 0 0 0 0 128 -96 64 -160 0 0 0 -384 0 0 96 -56 0 0 3
0 0 64 -64 0 0 0 -64 0 -384 0 -96 96 -192 192 -352 64 -384 0 -64 0 0 96 -128 256 -320 0 0 0 -384 0 0 0 -96 0 0 1
0 0 0 -192 0 0 0 -96 64 -320 0 -64 160 -400 0 -64 64 -352 0 0 0 0 0 -160 -400 -72 0 0 0 0 0 0 0 0 0 -128 3
0 0 0 -64 0 0 0 -320 352 -400 0 0 96 -256 0 -232 0 -384 0 0 0 0 224 -400 0 -64 0 -64 0 0 64 -64 0 -192 64 -96 4
0 0 -56 0 0 0 64 -352 400 -400 0 -64 96 -160 64 -320 64 -384 0 -128 0 -352 160 -320 0 -160 0 -128 0 -384 0 0 0 -128 128 -288 4
0 -96 256 0 96 0 0 0 0 -256 0 0 224 -400 64 0 0 0 0 0 0 0 64 -128 160 0 0 -128 0 -64 96 0 -96 -400 0 -216 4
0 0 0 0 0 0 96 -352 400 -400 0 -96 96 -160 96 0 0 -96 64 0 0 0 320 -288 0 -320 0 -352 0 -352 64 0 224 -160 256 -96 4
0 -400 400 -400 0 -256 0 0 64 -352 0 -64 256 -384 0 -224 64 -352 96 0 0 -64 96 -160 0 -96 64 -192 0 0 0 0 0 -160 64 -192 3
-64 -64 0 0 0 0 64 -224 0 0 0 0 0 -96 224 -384 64 -352 8 0 0 0 64 0 256 -224 64 -96 0 -312 0 0 128 -128 0 -96 2
0 0 -64 -64 0 0 96 -384 400 -400 0 0 128 -192 64 -256 -8 -400 0 -128 0 -288 160 -320 0 -192 0 -192 0 -352 0 -320 96 -160 128 -160 4
0 0 0 0 0 0 0 0 0 0 0 0 64 0 400 -352 96 -400 0 0 0 0 0 0 224 0 400 -128 0 0 0 0 96 -64 64 -64 2
0 0 160 -64 0 0 160 -288 352 -400 0 0 400 -256 64 -96 96 0 8 -64 64 0 128 -192 64 0 0 0 0 0 0 0 0 -192 160 -96 4
64 -224 0 0 0 0 128 -64 0 -64 0 0 0 -128 288 -160 64 -384 96 -96 0 0 96 0 224 -320 160 -64 0 -320 0 0 0 -128 0 0 1
0 0 0 -72 0 0 64 -288 384 -400 0 0 128 -256 160 -400 0 -384 0 0 0 -352 256 -320 160 0 0 -64 0 0 0 0 96 -192 96 -160 4
-64 -64 0 0 0 0 384 -400 0 -256 0 0 0 -64 216 -400 96 -400 0 0 0 0 0 0 288 -192 96 -96 0 0 0 0 128 -128 0 -96 2
0 -400 64 -96 0 0 0 -400 0 -96 0 0 128 -224 64 0 0 0 0 0 0 0 224 -64 -96 -400 224 -64 0 0 0 0 0 -160 -64 -96 3
0 -8 0 0 0 0 72 -352 400 -400 0 -64 96 -288 0 -320 0 -400 0 0 0 -352 192 -288 96 8 0 0 0 -64 0 -128 128 -224 0 -192 4
64 -128 0 0 0 0 128 -64 0 -160 0 0 0 -64 288 -192 64 -320 0 -64 0 0 96 0 192 -320 192 -64 0 -352 0 0 0 -64 0 0 1
0 0 0 0 0 0 0 -256 256 -128 224 -384 128 -400 0 -64 0 0 0 0 0 0 224 -128 0 -120 0 0 0 0 96 0 192 64 128 -160 4
64 -320 0 0 0 0 192 -64 0 0 0 0 0 0 128 -160 0 -320 0 -64 0 0 0 -64 192 -224 160 -64 0 0 0 0 64 -96 64 0 1
-64 -64 0 0 0 0 64 -352 0 0 0 0 0 -96 224 -384 64 -400 0 0 0 0 0 0 256 -224 96 -64 0 -384 0 0 160 -128 96 -96 2
0 0 224 -224 0 -96 0 0 72 -400 0 0 352 -400 64 -64 64 -128 128 -160 96 -96 256 -160 64 -8 0 -128 -400 -64 -400 -128 64 -64 0 -96 3
0 0 0 0 0 0 96 -400 0 -64 0 0 0 -64 224 -320 96 -400 0 0 0 0 0 0 160 -192 64 -96 0 -352 0 0 128 -192 128 -96 2
256 -64 0 0 0 0 56 -192 0 0 0 0 0 0 128 -400 0 -64 -400 0 0 0 0 0 256 -128 64 -96 96 -400 64 -64 64 -64 0 -64 2
0 0 0 -64 0 0 0 -192 192 -352 0 0 128 -288 128 0 0 0 72 0 0 0 128 -224 400 0 0 0 0 0 0 0 96 -256 96 -128 4
64 -256 0 0 0 0 128 -64 0 -256 0 -96 0 -96 400 -160 64 -400 0 0 0 0 64 -96 224 -224 128 -64 0 0 0 0 0 -96 0 0 1
56 -400 400 -400 0 -160 0 -400 0 -224 0 0 -400 -256 0 -256 0 -64 64 -64 0 -96 224 -160 64 -96 96 -160 -400 -96 -400 -96 128 -64 128 -192 3
0 0 0 0 0 0 64 -384 0 -320 0 -224 0 -192 0 -400 64 -400 64 0 0 0 160 0 320 -224 400 -160 0 0 0 0 64 -96 64 -64 2
0 0 0 0 0 0 128 -400 320 -64 264 -400 160 -352 0 -72 0 8 8 0 64 0 224 -224 0 -160 0 0 0 0 0 0 160 64 184 -288 4
64 -400 400 -400 0 -288 224 0 64 8 0 0 256 -384 0 -320 0 -384 0 0 0 -64 96 -160 0 -288 0 -288 0 -352 0 -64 0 0 128 -160 3
0 -400 400 -400 0 -256 0 0 0 -320 0 0 288 -352 0 0 0 -288 0 -96 64 0 160 -160 0 0 0 -96 0 -288 0 0 64 0 0 -224 3
0 0 64 -192 0 -128 0 -192 -8 -288 0 -8 224 -224 192 0 0 -96 0 0 0 -64 64 -192 192 0 0 0 -8 0 0 0 128 -288 64 -128 3
0 0 0 0 0 0 320 -400 0 -288 0 0 64 -64 192 -400 64 -384 0 0 0 0 0 0 224 -224 96 -96 0 0 0 0 128 -160 0 0 2
0 0 0 0 0 0 0 -64 0 0 0 0 0 0 160 -192 64 -128 0 -64 0 0 0 0 192 -128 120 -128 288 -96 0 -64 0 -64 0 0 1
128 -64 0 0 0 0 64 -400 0 -96 0 0 0 -64 160 -400 96 -400 0 0 0 0 0 0 256 -192 96 -96 0 -288 8 0 128 -96 96 -96 2
0 0 0 0 0 0 256 -400 0 -192 0 0 64 -64 192 -384 96 -400 0 0 0 0 0 0 224 -224 64 -96 0 0 0 0 96 -128 0 0 2
0 0 64 -128 0 -64 0 -192 8 -288 0 -128 224 -352 128 0 0 0 0 0 0 -64 0 -160 0 -8 0 0 0 -320 0 0 160 -384 0 -128 3
128 -64 0 0 0 0 64 -400 0 -96 0 0 0 -96 192 -400 64 -384 0 0 0 0 0 0 320 -224 96 -128 0 0 0 0 96 -128 96 -96 2
0 -64 0 0 0 0 64 -400 0 -96 0 0 64 0 192 -400 96 -384 0 0 0 0 0 0 256 -224 96 -96 0 0 0 0 96 -96 0 0 2
0 0 0 0 0 0 56 -128 0 -128 0 -96 96 -64 192 -400 -400 -400 0 0 0 0 160 0 128 -160 192 -64 0 0 0 0 0 -96 0 -96 2
64 -96 0 0 0 0 384 -64 0 0 0 0 0 0 128 -160 0 -400 0 -72 0 0 0 0 160 -288 160 -64 400 -8 0 0 64 -64 0 0 1
400 0 96 64 0 0 0 0 8 -192 -400 -64 56 -224 72 0 0 -96 96 -64 64 0 256 -160 192 0 0 -160 400 -96 0 0 160 -384 192 -224 3
0 -192 320 0 0 0 0 -352 224 -400 0 0 256 -160 128 -160 64 -64 0 0 0 0 288 -384 0 -184 0 -96 0 0 96 0 -400 -320 -400 -288 4
0 0 0 -64 0 0 0 -320 344 -400 0 0 96 -192 96 -352 0 -384 0 0 0 -320 224 -288 192 0 0 -64 0 0 8 0 128 -224 0 -128 4
0 -400 224 -400 192 -288 0 -400 64 -288 0 0 224 0 0 0 0 0 128 0 0 -64 96 -128 0 -168 0 0 0 0 0 0 96 -128 160 -160 3
0 0 0 -64 0 0 128 -288 400 -400 64 0 160 -256 64 -192 0 -352 0 0 64 -64 224 -320 0 -192 0 -256 0 -352 0 0 192 -160 160 -96 4
64 -400 64 0 0 0 224 -64 0 -160 0 0 0 -128 192 -192 64 -160 0 -72 0 0 96 0 160 -224 128 -64 0 -64 0 0 0 -64 0 -64 1
96 0 0 -160 0 -128 0 -160 0 -288 0 -64 160 -160 96 0 0 0 0 -8 0 0 64 -192 64 0 0 0 0 -128 0 0 128 -256 0 -96 3
0 0 64 -64 0 -160 0 -160 8 -288 0 0 320 -352 192 0 0 0 0 0 0 -64 96 -192 72 0 0 8 0 0 0 0 128 -256 64 -96 3
0 0 400 -64 0 0 384 0 0 -400 0 0 64 -384 64 -64 0 0 0 0 0 0 160 -192 0 0 0 0 0 0 64 0 128 -224 400 -320 4
0 0 0 0 0 0 0 -64 0 -352 0 -192 64 -224 192 -400 0 -224 0 0 64 0 96 -128 64 -224 8 -64 0 -352 0 0 0 -160 64 0 1
160 -400 400 -64 0 -96 0 0 -8 -160 -400 -64 320 -256 0 -256 64 0 0 0 0 0 128 -120 0 -192 0 -96 0 0 0 0 64 -96 0 -192 3
64 -128 0 0 0 0 128 -64 0 0 0 0 -8 -128 224 -400 0 -224 0 0 0 0 64 0 192 -224 0 0 0 -352 0 0 0 -128 64 0 1
64 -96 0 0 0 0 0 -96 0 -352 0 -128 0 -192 224 -8 64 -192 0 -64 0 0 96 -128 224 -192 0 -64 0 0 0 0 96 -128 0 -64 1
64 -400 400 -400 0 -320 0 0 64 -288 0 0 256 -384 192 -384 64 -128 0 -160 64 -64 128 -192 0 -56 0 -192 0 -128 0 0 96 -160 96 -224 3
0 0 0 0 0 0 56 -320 400 -400 0 -96 128 -288 0 -320 0 -384 0 0 0 -384 192 -288 64 -64 0 0 0 -64 0 -256 128 -288 0 -192 4
64 -96 0 0 0 0 64 -64 0 -64 0 0 64 -160 160 -400 0 -224 0 0 64 0 0 -64 192 -224 0 0 0 -384 0 0 0 -128 64 0 1
0 -400 400 -192 0 -160 0 -288 64 -256 0 0 288 -400 224 0 0 -96 0 0 0 0 160 -160 0 0 0 -64 0 -96 0 0 96 -64 0 -192 3
0 -400 400 -400 0 -320 64 0 64 -384 0 0 288 -400 0 -160 96 0 0 0 0 -64 128 -160 0 -64 0 0 0 0 0 0 0 -160 64 -224 3
0 0 0 8 0 0 -64 -64 0 -384 0 -64 64 -256 192 -384 96 -384 0 -8 0 0 128 -160 160 -288 0 0 0 -360 0 0 0 -96 64 0 1
64 -64 64 0 0 0 0 -64 0 -384 0 -96 64 -128 256 -192 56 -400 0 0 0 0 64 -96 192 -256 0 -64 0 -384 0 0 0 -96 0 0 1
288 -64 0 0 0 0 0 -224 0 0 0 0 64 0 192 -320 64 -400 64 0 0 0 0 0 160 -192 96 -96 0 0 0 0 64 -96 64 0 2
64 -256 0 0 0 0 288 -64 0 0 0 0 0 -160 160 -192 64 -256 0 -64 0 0 128 0 192 -224 192 -64 0 -400 0 0 0 0 72 0 1
-64 -64 0 0 0 0 64 -400 0 0 0 0 0 -64 192 -320 56 -384 0 0 0 0 0 0 192 -192 96 -96 0 -384 0 0 160 -160 96 -96 2
0 0 0 -64 0 0 0 -288 224 -400 0 0 96 -352 0 -320 64 -400 0 0 0 0 192 -320 64 0 0 -256 160 -64 64 -288 128 -160 0 -64 4
64 -400 400 -400 0 -256 0 0 64 -256 0 0 256 -352 160 -288 64 -96 0 -224 64 -96 160 -192 160 0 -8 -128 0 -256 0 -64 96 -160 96 -224 3
-8 8 0 0 0 0 64 -392 0 -320 0 -128 0 -160 184 -352 -8 -384 0 0 0 -96 64 0 160 -192 64 -96 0 -384 0 0 160 -160 160 -96 2
0 0 0 0 0 0 64 -384 0 -192 0 -64 0 -96 192 -320 64 -352 0 0 0 -96 64 0 192 -224 96 -96 0 -384 0 0 128 -160 128 -128 2
64 -400 400 -400 0 -296 0 0 64 -352 0 -64 256 -400 0 -320 0 -352 0 0 0 -64 96 -160 0 -64 0 -288 0 -256 0 0 0 -160 64 -256 3
0 0 -64 -64 0 0 96 -288 400 -400 0 0 128 -256 64 -256 -8 -400 0 -64 0 -288 160 -312 64 -160 0 0 0 -384 0 0 96 -160 96 -64 4
0 0 -64 0 0 0 128 -384 400 -400 0 0 128 -192 64 -224 0 -352 0 -96 0 -224 160 -352 0 -192 0 -192 0 -352 0 -256 128 -160 96 -96 4
0 -320 96 -128 0 -64 0 -400 0 -128 0 0 320 -224 128 0 0 0 0 0 0 0 256 -64 64 -192 0 0 0 -8 0 0 0 -160 0 -64 3
0 0 64 -128 0 -96 0 -192 64 -288 0 -64 96 -256 160 0 0 0 0 8 8 0 0 -160 0 0 0 0 0 -256 0 0 160 -352 0 -64 3
64 -288 0 0 0 0 256 -64 0 0 0 0 0 -192 192 -160 96 -400 192 -96 0 0 96 0 224 -256 192 -64 0 -288 0 0 0 -96 0 0 1
0 -400 192 -128 0 -64 0 0 64 -320 0 0 400 -400 288 0 8 -96 0 0 0 -64 160 -160 192 0 0 0 0 -320 0 -128 64 -128 0 128 3
0 0 64 -64 0 0 0 -352 352 -400 0 0 96 -256 160 0 0 -64 0 0 0 0 256 -400 64 -128 0 -256 0 0 64 0 352 -224 -400 -400 4
64 -128 0 0 0 0 0 -64 0 -352 0 -128 0 -192 224 -384 64 -352 0 -64 0 0 96 -160 192 -288 0 0 0 0 0 0 64 -128 0 -64 1
0 0 0 -128 0 0 0 -56 0 -96 0 -64 96 -8 192 -400 96 -400 0 0 0 0 0 0 224 -192 96 -104 0 -64 0 0 160 -128 64 0 2
0 0 0 -64 0 0 -64 -64 0 -320 0 -224 64 -224 72 -400 0 -256 0 -224 64 -384 0 -320 0 -192 0 -64 0 -384 0 -352 0 -192 64 -192 1
